row_index,new_name,FuelType,current_pm,eia_pm,changed
1469,C&H Sugar Plant_TG3,All Other,OT,ST,true
1470,C&H Sugar Plant_TG4,All Other,OT,ST,true
1471,CBS Television City_GEN1,Solar Photovoltaic,PVe,PVe,false
1472,CBS Television City_GEN2,Other Natural Gas,OT,FC,true
1473,CBS Television City_GEN3,Other Natural Gas,OT,FC,true
1474,CBS Television City_GEN4,Other Natural Gas,OT,FC,true
1475,Central Utilities Plant LAX 2_GEN1,Natural Gas Fired Combustion Turbine,GT,GT,false
1476,Central Utilities Plant LAX 2_GEN2,Natural Gas Fired Combustion Turbine,GT,GT,false
1477,Venable Solar 1_VNPV,Solar Photovoltaic,PVe,PVe,false
1478,Venable Solar 2_VSPV,Solar Photovoltaic,PVe,PVe,false
1479,Roll Delano 2_ROL6,Other Natural Gas,OT,FC,true
1480,Roll Delano_ROL4,Other Natural Gas,OT,FC,true
1481,Roll Lost Hills_ROL3,Other Natural Gas,OT,FC,true
1482,Xilinx San Jose_XLX,Other Natural Gas,OT,FC,true
1483,Honda Torrance_HON,Other Natural Gas,OT,FC,true
1484,Juniper Networks Sunnyvale_JPR,Other Natural Gas,OT,FC,true
1485,Life Technologies Carlsbad_LFT,Other Natural Gas,OT,FC,true
1486,Taylor Farms Salinas_TLR,Other Natural Gas,OT,FC,true
1487,Kingsburg Solar_1,Solar Photovoltaic,PVe,PVe,false
1488,Kingsburg Solar_2,Solar Photovoltaic,PVe,PVe,false
1489,Kingsburg Solar_3,Solar Photovoltaic,PVe,PVe,false
1490,Exeter Solar_1,Solar Photovoltaic,PVe,PVe,false
1491,Exeter Solar_2,Solar Photovoltaic,PVe,PVe,false
1492,Exeter Solar_3,Solar Photovoltaic,PVe,PVe,false
1493,Ivanhoe Solar_1,Solar Photovoltaic,PVe,PVe,false
1494,Ivanhoe Solar_2,Solar Photovoltaic,PVe,PVe,false
1495,Ivanhoe Solar_3,Solar Photovoltaic,PVe,PVe,false
1496,Lindsay Solar_1,Solar Photovoltaic,PVe,PVe,false
1497,Lindsay Solar_3,Solar Photovoltaic,PVe,PVe,false
1498,Lindsay Solar_4,Solar Photovoltaic,PVe,PVe,false
1499,Porterville Solar_1,Solar Photovoltaic,PVe,PVe,false
1500,Porterville Solar_2,Solar Photovoltaic,PVe,PVe,false
1501,Porterville Solar_5,Solar Photovoltaic,PVe,PVe,false
1502,G2 Energy Hay Rd_362,Landfill Gas,OT,IC,true
1503,Radiance Solar 4_1,Solar Photovoltaic,PVe,PVe,false
1504,Radiance Solar 5_1,Solar Photovoltaic,PVe,PVe,false
1505,Atwell Island_1,Solar Photovoltaic,PVe,PVe,false
1506,Gridley Main_GEN1,Solar Photovoltaic,PVe,PVe,false
1507,Gridley Main Two_GEN1,Solar Photovoltaic,PVe,PVe,false
1508,White River Solar_WRCA,Solar Photovoltaic,PVe,PVe,false
1509,Corcoran Solar_CSCA,Solar Photovoltaic,PVe,PVe,false
1510,Oakley Solar Project_1,Solar Photovoltaic,PVe,PVe,false
1511,Cold Canyon 1_W3998,Landfill Gas,OT,IC,true
1512,Solar Star 1_AVS1,Solar Photovoltaic,PVe,PVe,false
1513,Solar Star 1_SS11,Solar Photovoltaic,PVe,PVe,false
1514,Solar Star 1_SS12,Solar Photovoltaic,PVe,PVe,false
1515,Solar Star 1_SS13,Solar Photovoltaic,PVe,PVe,false
1516,Solar Star 1_SS14,Solar Photovoltaic,PVe,PVe,false
1517,Solar Star 1_SS15,Solar Photovoltaic,PVe,PVe,false
1518,Solar Star 1_SS16,Solar Photovoltaic,PVe,PVe,false
1519,Solar Star 2_AVS2,Solar Photovoltaic,PVe,PVe,false
1520,Solar Star 2_SS21,Solar Photovoltaic,PVe,PVe,false
1521,Solar Star 2_SS22,Solar Photovoltaic,PVe,PVe,false
1522,Solar Star 2_SS23,Solar Photovoltaic,PVe,PVe,false
1523,Solar Star 2_SS24,Solar Photovoltaic,PVe,PVe,false
1524,Solar Star 2_SS25,Solar Photovoltaic,PVe,PVe,false
1525,Alta Wind X_AW10,Onshore Wind Turbine,WT,WT,false
1526,Alta Wind XI_AW11,Onshore Wind Turbine,WT,WT,false
1527,Ameresco Johnson Canyon_ENG1,Landfill Gas,OT,IC,true
1528,Victor Dry Farm Ranch A_1,Solar Photovoltaic,PVe,PVe,false
1529,Victor Dry Farm Ranch B_1,Solar Photovoltaic,PVe,PVe,false
1530,Sunshine Gas Producers_1,Landfill Gas,OT,GT,true
1531,Sunshine Gas Producers_2,Landfill Gas,OT,GT,true
1532,Sunshine Gas Producers_3,Landfill Gas,OT,GT,true
1533,Sunshine Gas Producers_4,Landfill Gas,OT,GT,true
1534,Sunshine Gas Producers_5,Landfill Gas,OT,GT,true
1535,Centinela Solar Energy_CSE1,Solar Photovoltaic,PVe,PVe,false
1536,Centinela Solar Energy_CSE2,Solar Photovoltaic,PVe,PVe,false
1537,Centinela Solar Energy_CSE3,Solar Photovoltaic,PVe,PVe,false
1538,Centinela Solar Energy_CSE4,Solar Photovoltaic,PVe,PVe,false
1539,Centinela Solar Energy_CSE5,Solar Photovoltaic,PVe,PVe,false
1540,Centinela Solar Energy_CSE6,Solar Photovoltaic,PVe,PVe,false
1541,Houweling Nurseries_COG1,Natural Gas Internal Combustion Engine,IC,IC,false
1542,Houweling Nurseries_COG2,Natural Gas Internal Combustion Engine,IC,IC,false
1543,Houweling Nurseries_COG3,Natural Gas Internal Combustion Engine,IC,IC,false
1544,Ameresco San Joaquin_ENG1,Landfill Gas,OT,IC,true
1545,Ameresco San Joaquin_ENG2,Landfill Gas,OT,IC,true
1546,Ameresco Forward_ENG1,Landfill Gas,OT,IC,true
1547,Ameresco Forward_ENG2,Landfill Gas,OT,IC,true
1548,CBS Studio Center_9560,Other Natural Gas,OT,FC,true
1549,CBS Studio Center_9580,Other Natural Gas,OT,FC,true
1550,CBS Studio Center_9581,Other Natural Gas,OT,FC,true
1551,CBS Studio Center_9583,Other Natural Gas,OT,FC,true
1552,CBS Studio Center_9585,Other Natural Gas,OT,FC,true
1553,CBS Studio Center_9587,Other Natural Gas,OT,FC,true
1554,Arrache 4006_1,Solar Photovoltaic,PVe,PVe,false
1555,Arrache 4006_2,Solar Photovoltaic,PVe,PVe,false
1556,Arrache 4013_1,Solar Photovoltaic,PVe,PVe,false
1557,Arrache 8083_1,Solar Photovoltaic,PVe,PVe,false
1558,Arrache 8083_2,Solar Photovoltaic,PVe,PVe,false
1559,Arrache 8083_3,Solar Photovoltaic,PVe,PVe,false
1560,Nunn_1,Solar Photovoltaic,PVe,PVe,false
1561,Rutan_1,Solar Photovoltaic,PVe,PVe,false
1562,Rutan_2,Solar Photovoltaic,PVe,PVe,false
1563,Rutan_3,Solar Photovoltaic,PVe,PVe,false
1564,Vinam_1,Solar Photovoltaic,PVe,PVe,false
1565,Ma_1,Solar Photovoltaic,PVe,PVe,false
1566,Horn_1,Solar Photovoltaic,PVe,PVe,false
1567,Watts 3115_1,Solar Photovoltaic,PVe,PVe,false
1568,Watts 3115_2,Solar Photovoltaic,PVe,PVe,false
1569,McCoy Solar Energy Project Hybrid_1,Solar Photovoltaic,PVe,PVe,false
1570,McCoy Solar Energy Project Hybrid_BLK2,Solar Photovoltaic,PVe,PVe,false
1571,McCoy Solar Energy Project Hybrid_BLK3,Solar Photovoltaic,PVe,PVe,false
1572,McCoy Solar Energy Project Hybrid_BLK4,Solar Photovoltaic,PVe,PVe,false
1573,McCoy Solar Energy Project Hybrid_BLK5,Solar Photovoltaic,PVe,PVe,false
1574,McCoy Solar Energy Project Hybrid_BLK6,Solar Photovoltaic,PVe,PVe,false
1575,McCoy Solar Energy Project Hybrid_BLK7,Solar Photovoltaic,PVe,PVe,false
1576,McCoy Solar Energy Project Hybrid_BLK8,Solar Photovoltaic,PVe,PVe,false
1577,Campo Verde Solar_CVS1,Solar Photovoltaic,PVe,PVe,false
1578,Buena Vista Biomass Power_1,Wood/Wood Waste Biomass,ST,ST,false
1579,RE Rosamond One LLC_RONE,Solar Photovoltaic,PVe,PVe,false
1580,RE Rosamond Two LLC_RTWO,Solar Photovoltaic,PVe,PVe,false
1581,RE Rio Grande Solar LLC_RIO,Solar Photovoltaic,PVe,PVe,false
1582,RE Columbia 3 LLC_COL3,Solar Photovoltaic,PVe,PVe,false
1583,Chuckawalla Solar_937,Solar Photovoltaic,PVe,PVe,false
1584,Bear Creek Solar_PV3,Solar Photovoltaic,PVe,PVe,false
1585,Vintner Solar_PV4,Solar Photovoltaic,PVe,PVe,false
1586,Kettleman Solar Project_PV5,Solar Photovoltaic,PVe,PVe,false
1587,Ironwood Solar LLC_937,Solar Photovoltaic,PVe,PVe,false
1588,Desert Hot Springs Solar_DHCA,Solar Photovoltaic,PVe,PVe,false
1589,Madera Community Hospital_1,Solar Photovoltaic,PVe,PVe,false
1590,City of Hayward WWTP_1,Solar Photovoltaic,PVe,PVe,false
1591,City of Hayward WWTP_COGEN,Other Waste Biomass,ST,IC,true
1592,Crown Cooling Facility_1,Solar Photovoltaic,PVe,PVe,false
1593,Garnet Solar Generation Station I LLC_WDT44,Solar Photovoltaic,PVe,PVe,false
1594,Desert Sunlight 250 LLC_DSL12,Solar Photovoltaic,PVe,PVe,false
1595,Desert Sunlight 250 LLC_DSL13,Solar Photovoltaic,PVe,PVe,false
1596,Desert Sunlight 250 LLC_DSL14,Solar Photovoltaic,PVe,PVe,false
1597,Desert Sunlight 250 LLC_DSL15,Solar Photovoltaic,PVe,PVe,false
1598,Desert Sunlight 250 LLC_DSL16,Solar Photovoltaic,PVe,PVe,false
1599,Desert Sunlight 250 LLC_DSL17,Solar Photovoltaic,PVe,PVe,false
1600,Desert Sunlight 250 LLC_DSL18,Solar Photovoltaic,PVe,PVe,false
1601,Desert Sunlight 250 LLC_DSL19,Solar Photovoltaic,PVe,PVe,false
1602,Desert Sunlight 250 LLC_DSL20,Solar Photovoltaic,PVe,PVe,false
1603,Community Solar 1_1,Solar Photovoltaic,PVe,PVe,false
1604,Sonora 1_SON1,Solar Photovoltaic,PVe,PVe,false
1605,Oltmans SCE at Champagne_1,Solar Photovoltaic,PVe,PVe,false
1606,Oltmans SCE at Jurupa_1,Solar Photovoltaic,PVe,PVe,false
1607,Sierra Nevada Brewing Co Hybrid_BESS,Batteries,BA,BA,false
1608,Sierra Nevada Brewing Co Hybrid_COGN,Natural Gas Fired Combustion Turbine,GT,GT,false
1609,Sierra Nevada Brewing Co Hybrid_SOLR,Solar Photovoltaic,PVe,PVe,false
1610,Cascade Solar_1,Solar Photovoltaic,PVe,PVe,false
1611,One Market Plaza_1,Natural Gas Internal Combustion Engine,IC,IC,false
1612,One Market Plaza_2,Natural Gas Internal Combustion Engine,IC,IC,false
1613,One Market Plaza_3,Natural Gas Internal Combustion Engine,IC,IC,false
1614,Industry Solar Power Generation Station 1 LLC_ISP1,Solar Photovoltaic,PVe,PVe,false
1615,Navajo Solar Power Generation Station 1 LLC_NSP1,Solar Photovoltaic,PVe,PVe,false
1616,Powhatan Solar Power Generation Station 1 LLC_1,Solar Photovoltaic,PVe,PVe,false
1617,Otoe Solar Power Generation Station 1 LLC_1,Solar Photovoltaic,PVe,PVe,false
1618,Westlands Solar PV Farm_WSF1,Solar Photovoltaic,PVe,PVe,false
1619,Transamerica Pyramid_1,Natural Gas Internal Combustion Engine,IC,IC,false
1620,Transamerica Pyramid_2,Natural Gas Internal Combustion Engine,IC,IC,false
1621,Sol Orchard El Centro PV_ECPV,Solar Photovoltaic,PVe,PVe,false
1622,Santa Rita Jail Hybrid_SRFC2,Other Natural Gas,OT,FC,true
1623,Santa Rita Jail Hybrid_SRJBA,Batteries,BA,BA,false
1624,Santa Rita Jail Hybrid_SRPV2,Solar Photovoltaic,PVe,PVe,false
1625,Santa Rita Jail Hybrid_SRPV3,Solar Photovoltaic,PVe,PVe,false
1626,Western Antelope Blue Sky Ranch A_WABSA,Solar Photovoltaic,PVe,PVe,false
1627,Western Antelope Dry Ranch_WADR,Solar Photovoltaic,PVe,PVe,false
1628,Monterey Regional Water Pollution Control Agency_1,Solar Photovoltaic,PVe,PVe,false
1629,Lancaster Baptist Church_1,Solar Photovoltaic,PVe,PVe,false
1630,Sacramento Fairbain Water Treatment Plant_1,Solar Photovoltaic,PVe,PVe,false
1631,Tulare 1 and 2_1,Solar Photovoltaic,PVe,PVe,false
1632,Tulare 1 and 2_2,Solar Photovoltaic,PVe,PVe,false
1633,Mira Loma_D960,Solar Photovoltaic,PVe,PVe,false
1634,Mira Loma_D9611,Solar Photovoltaic,PVe,PVe,false
1635,Mira Loma_D9612,Solar Photovoltaic,PVe,PVe,false
1636,ABEC Bidart-Old River LLC_GEN 1,Other Waste Biomass,ST,IC,true
1637,ABEC Bidart-Old River LLC_GEN 2,Other Waste Biomass,ST,IC,true
1638,Lost Hills/Blackwell_BLKW,Solar Photovoltaic,PVe,PVe,false
1639,Lost Hills/Blackwell_LTHL,Solar Photovoltaic,PVe,PVe,false
1640,North Star Solar_NSTR,Solar Photovoltaic,PVe,PVe,false
1641,Orion Solar I_PV1,Solar Photovoltaic,PVe,PVe,false
1642,Orion Solar II_ORION,Solar Photovoltaic,PVe,PVe,false
1643,North Bay Solar 1_NBWT,Solar Photovoltaic,PVe,PVe,false
1644,Lancaster Dry Farm Ranch B_LDFRB,Solar Photovoltaic,PVe,PVe,false
1645,Rodeo Solar C2_RSC2,Solar Photovoltaic,PVe,PVe,false
1646,Rodeo Solar D2_RSD2,Solar Photovoltaic,PVe,PVe,false
1647,Summer Solar A2_SSA2,Solar Photovoltaic,PVe,PVe,false
1648,Summer Solar B2_SSB2,Solar Photovoltaic,PVe,PVe,false
1649,Summer Solar C2_SSC2,Solar Photovoltaic,PVe,PVe,false
1650,Summer Solar D2_SSD2,Solar Photovoltaic,PVe,PVe,false
1651,Summer North Solar_UE2,Solar Photovoltaic,PVe,PVe,false
1652,Summer North Solar_UF2,Solar Photovoltaic,PVe,PVe,false
1653,Summer North Solar_UG2,Solar Photovoltaic,PVe,PVe,false
1654,Summer North Solar_UH2,Solar Photovoltaic,PVe,PVe,false
1655,Expressway Solar A_EXSA,Solar Photovoltaic,PVe,PVe,false
1656,Expressway Solar B_EXSB,Solar Photovoltaic,PVe,PVe,false
1657,Expressway Solar C2_EXSC2,Solar Photovoltaic,PVe,PVe,false
1658,Shasta Solar Farm_GENA,Solar Photovoltaic,PVe,PVe,false
1659,Shasta Solar Farm_GENB,Solar Photovoltaic,PVe,PVe,false
1660,Beringer_BERI,Solar Photovoltaic,PVe,PVe,false
1661,Valley Center 1_VC1,Solar Photovoltaic,PVe,PVe,false
1662,Valley Center 2_VC2,Solar Photovoltaic,PVe,PVe,false
1663,Ramona 1_RAM1,Solar Photovoltaic,PVe,PVe,false
1664,Ramona 2_RAM2,Solar Photovoltaic,PVe,PVe,false
1665,Santa Fe Springs Rooftop Solar BLDG M_1,Solar Photovoltaic,PVe,PVe,false
1666,Santa Fe Springs Rooftop Solar BLDG H_1,Solar Photovoltaic,PVe,PVe,false
1667,2127 Harris Solar Project_2127,Solar Photovoltaic,PVe,PVe,false
1668,Intel Folsom Phase 2_PV,Solar Photovoltaic,PVe,PVe,false
1669,Laguna Water Reclamation Facility_S200,Other Waste Biomass,ST,IC,true
1670,Laguna Water Reclamation Facility_S201,Other Waste Biomass,ST,IC,true
1671,Laguna Water Reclamation Facility_S202,Other Waste Biomass,ST,IC,true
1672,Laguna Water Reclamation Facility_S203,Other Waste Biomass,ST,IC,true
1673,Las Virgenes Municipal Water District_PV,Solar Photovoltaic,PVe,PVe,false
1674,White River Solar 2_W2CA,Solar Photovoltaic,PVe,PVe,false
1675,Henrietta Solar Project_PV1,Solar Photovoltaic,PVe,PVe,false
1676,Central Valley Ag Power_CVAP,Other Waste Biomass,ST,IC,true
1677,RE Camelot LLC_1,Solar Photovoltaic,PVe,PVe,false
1678,RE Adams East LLC_1,Solar Photovoltaic,PVe,PVe,false
1679,RE Kansas Solar LLC_1,Solar Photovoltaic,PVe,PVe,false
1680,RE Old River One LLC_1,Solar Photovoltaic,PVe,PVe,false
1681,RE Columbia Two LLC_1,Solar Photovoltaic,PVe,PVe,false
1682,Carlsbad Energy Center_CEC 6,Natural Gas Fired Combustion Turbine,GT,GT,false
1683,Carlsbad Energy Center_CEC 7,Natural Gas Fired Combustion Turbine,GT,GT,false
1684,Carlsbad Energy Center_CEC 8,Natural Gas Fired Combustion Turbine,GT,GT,false
1685,Carlsbad Energy Center_CEC 9,Natural Gas Fired Combustion Turbine,GT,GT,false
1686,Carlsbad Energy Center_CEC10,Natural Gas Fired Combustion Turbine,GT,GT,false
1687,Vacaville_GEN 1,Solar Photovoltaic,PVe,PVe,false
1688,Cottonwood Solar LLC (City of Corcoran)_GEN 1,Solar Photovoltaic,PVe,PVe,false
1689,Calipatria Solar Farm_GEN 1,Solar Photovoltaic,PVe,PVe,false
1690,Division 1_GEN 1,Solar Photovoltaic,PVe,PVe,false
1691,Division 2_GEN 1,Solar Photovoltaic,PVe,PVe,false
1692,Division 3_GEN1,Solar Photovoltaic,PVe,PVe,false
1693,Kettering Solar 1_PV1,Solar Photovoltaic,PVe,PVe,false
1694,Kettering Solar 2_PV1,Solar Photovoltaic,PVe,PVe,false
1695,CSD 2- Freedom High_57449,Solar Photovoltaic,PVe,PVe,false
1696,CSD 2 - Heritage High_57449,Solar Photovoltaic,PVe,PVe,false
1697,EAFB - North Base_57449,Solar Photovoltaic,PVe,PVe,false
1698,EAFB - South Base_57449,Solar Photovoltaic,PVe,PVe,false
1699,SDCCD - Miramar_57449,Solar Photovoltaic,PVe,PVe,false
1700,SDCWA - Twin Oaks_57449,Solar Photovoltaic,PVe,PVe,false
1701,Lancaster Solar 1_LS1,Solar Photovoltaic,PVe,PVe,false
1702,Lancaster Solar 2_LS2,Solar Photovoltaic,PVe,PVe,false
1703,Hesperia_Oct-94,Solar Photovoltaic,PVe,PVe,false
1704,CID Solar LLC_PV1,Solar Photovoltaic,PVe,PVe,false
1705,Farmersville_PV1,Solar Photovoltaic,PVe,PVe,false
1706,Farmersville_PV2,Solar Photovoltaic,PVe,PVe,false
1707,Farmersville_PV3,Solar Photovoltaic,PVe,PVe,false
1708,Porterville 6 and 7_PV1,Solar Photovoltaic,PVe,PVe,false
1709,Porterville 6 and 7_PV2,Solar Photovoltaic,PVe,PVe,false
1710,Rising Tree Wind Farm II_GEN1,Onshore Wind Turbine,WT,WT,false
1711,Rising Tree Wind Farm III_GEN1,Onshore Wind Turbine,WT,WT,false
1712,Rio Bravo Solar 1 LLC_PV1,Solar Photovoltaic,PVe,PVe,false
1713,Rio Bravo Solar II LLC_PV1,Solar Photovoltaic,PVe,PVe,false
1714,Vaca Dixon Battery Storage System_BAT1,Batteries,BA,BA,false
1715,Yerba Buena_YB1,Batteries,BA,BA,false
1716,Verizon-Torrance_VZ300,Other Natural Gas,OT,FC,true
1717,Lancaster Little Rock_LLRC,Solar Photovoltaic,PVe,PVe,false
1718,Merced Solar LLC_PV8,Solar Photovoltaic,PVe,PVe,false
1719,Mission Solar LLC_PV9,Solar Photovoltaic,PVe,PVe,false
1720,Victor Mesa Linda B2_VMLB2,Solar Photovoltaic,PVe,PVe,false
1721,Victor Mesa Linda C2_VMLC2,Solar Photovoltaic,PVe,PVe,false
1722,Victor Mesa Linda D2_VMLD2,Solar Photovoltaic,PVe,PVe,false
1723,Victor Mesa Linda E2_VMLE2,Solar Photovoltaic,PVe,PVe,false
1724,SEPV Palmdale East_PALME,Solar Photovoltaic,PVe,PVe,false
1725,Life Technologies - Pleasanton_LFT01,Other Natural Gas,OT,FC,true
1726,Kellogg's - San Jose_KLG00,Other Natural Gas,OT,FC,true
1727,California PV Energy at ISD WWTP_W4236,Solar Photovoltaic,PVe,PVe,false
1728,Waste Mangement Redwood LFGTE_RED1,Landfill Gas,OT,IC,true
1729,Waste Mangement Redwood LFGTE_RED2,Landfill Gas,OT,IC,true
1730,Hanford 1 and 2_HAN1,Solar Photovoltaic,PVe,PVe,false
1731,Hanford 1 and 2_HAN2,Solar Photovoltaic,PVe,PVe,false
1732,Pumpjack Solar I_GEN1,Solar Photovoltaic,PVe,PVe,false
1733,Sacramento (SMUD)_SMUPV,Solar Photovoltaic,PVe,PVe,false
1734,Golden Acorn Casino_GAC1,Onshore Wind Turbine,WT,WT,false
1735,City of Soledad Water Reclamation_SOL1,Onshore Wind Turbine,WT,WT,false
1736,Taylor Farms_TAY1,Onshore Wind Turbine,WT,WT,false
1737,Anheuser-Busch No2_ANB2,Onshore Wind Turbine,WT,WT,false
1738,Catalina Solar 2 LLC_INV-1,Solar Photovoltaic,PVe,PVe,false
1739,Quinto Solar PV Project_SSC13,Solar Photovoltaic,PVe,PVe,false
1740,SCE-Snowline-Duncan Road (North)_10400,Solar Photovoltaic,PVe,PVe,false
1741,SCE-Snowline-Duncan Road (South)_11113,Solar Photovoltaic,PVe,PVe,false
1742,City of Tulare Water Facility_SC500,Solar Photovoltaic,PVe,PVe,false
1743,Diamond Valley Solar Project_PV11,Solar Photovoltaic,PVe,PVe,false
1744,Shafter Solar LLC_1,Solar Photovoltaic,PVe,PVe,false
1745,Madelyn Solar LLC_SNL17,Solar Photovoltaic,PVe,PVe,false
1746,Rudy Solar LLC_SNL19,Solar Photovoltaic,PVe,PVe,false
1747,Mitchell Solar LLC_SNL18,Solar Photovoltaic,PVe,PVe,false
1748,Algonquin SKIC20 Solar LLC_SKI20,Solar Photovoltaic,PVe,PVe,false
1749,Corcoran Solar 2_C2CA,Solar Photovoltaic,PVe,PVe,false
1750,Atwell Island West Solar_AWCA,Solar Photovoltaic,PVe,PVe,false
1751,Anaheim Solar Energy Plant_PV1,Solar Photovoltaic,PVe,PVe,false
1752,SCE-Snowline-White Road (South)_11111,Solar Photovoltaic,PVe,PVe,false
1753,SCE-Snowline-White Road (North)_10401,Solar Photovoltaic,PVe,PVe,false
1754,SCE-Snowline-White Rd (Central)_10402,Solar Photovoltaic,PVe,PVe,false
1755,Baker Creek Hydroelectric_GENE1,Conventional Hydroelectric,HA,HY,true
1756,Baker Creek Hydroelectric_GENE2,Conventional Hydroelectric,HA,HY,true
1757,Sierra Solar Greenworks_SSG1,Solar Photovoltaic,PVe,PVe,false
1758,Adelanto Solar II LLC_SAS,Solar Photovoltaic,PVe,PVe,false
1759,Adelanto Solar LLC_SAS,Solar Photovoltaic,PVe,PVe,false
1760,TA-Acacia LLC_WAS1,Solar Photovoltaic,PVe,PVe,false
1761,P Plant_P-TG4,Natural Gas Fired Combustion Turbine,GT,GT,false
1762,P Plant_P-TG5,Natural Gas Fired Combustion Turbine,GT,GT,false
1763,Q Plant_Q-TG1,Natural Gas Fired Combustion Turbine,GT,GT,false
1764,W Plant_W-TG1,Natural Gas Fired Combustion Turbine,GT,GT,false
1765,Bowerman Power LFG LLC_GEN01,Landfill Gas,OT,IC,true
1766,Bowerman Power LFG LLC_GEN02,Landfill Gas,OT,IC,true
1767,Bowerman Power LFG LLC_GEN03,Landfill Gas,OT,IC,true
1768,Bowerman Power LFG LLC_GEN04,Landfill Gas,OT,IC,true
1769,Bowerman Power LFG LLC_GEN05,Landfill Gas,OT,IC,true
1770,Bowerman Power LFG LLC_GEN06,Landfill Gas,OT,IC,true
1771,Bowerman Power LFG LLC_GEN07,Landfill Gas,OT,IC,true
1772,Alamo Solar_ALAMO,Solar Photovoltaic,PVe,PVe,false
1773,Apple Campus 2 PV_AC2PV,Solar Photovoltaic,PVe,PVe,false
1774,Five Points Solar Park_FRFSP,Solar Photovoltaic,PVe,PVe,false
1775,Blackwell Solar Park_FRBSP,Solar Photovoltaic,PVe,PVe,false
1776,Wright Solar Park_FRWSP,Solar Photovoltaic,PVe,PVe,false
1777,Solar Oasis LLC_OASIS,Solar Photovoltaic,PVe,PVe,false
1778,Coronus Adelanto West 1_AWI,Solar Photovoltaic,PVe,PVe,false
1779,Coronus Adelanto West 2_AW2,Solar Photovoltaic,PVe,PVe,false
1780,Park Meridian No1_1,Solar Photovoltaic,PVe,PVe,false
1781,Rancho Cucamonga Dist No1_2,Solar Photovoltaic,PVe,PVe,false
1782,Terra Francesco_3,Solar Photovoltaic,PVe,PVe,false
1783,Putah Creek Solar Farm_PCSF,Solar Photovoltaic,PVe,PVe,false
1784,Vega Solar_VEGA1,Solar Photovoltaic,PVe,PVe,false
1785,Apple Campus 2 Fuel Cell_AC2FC,Landfill Gas,OT,FC,true
1786,Colton Solar One LLC_CS001,Solar Photovoltaic,PVe,PVe,false
1787,Colton Solar Two LLC_CS002,Solar Photovoltaic,PVe,PVe,false
1788,Tropico Solar PV Plant_GEN1,Solar Photovoltaic,PVe,PVe,false
1789,Nicolis Solar PV Plant_GEN1,Solar Photovoltaic,PVe,PVe,false
1790,Maricopa West Solar PV LLC_MWS,Solar Photovoltaic,PVe,PVe,false
1791,AP North Lake I LP_APNLI,Solar Photovoltaic,PVe,PVe,false
1792,Kettleman Solar -Centaurus_KS,Solar Photovoltaic,PVe,PVe,false
1793,Coronal Lost Hills_CLH,Solar Photovoltaic,PVe,PVe,false
1794,Forever 21 Retail Inc._W4161,Solar Photovoltaic,PVe,PVe,false
1795,Tehachapi Energy Storage Project_TSP1,Batteries,BA,BA,false
1796,Sun Harvest Solar NDP1_NDP1,Solar Photovoltaic,PVe,PVe,false
1797,Cottonwood Solar LLC Cottonwood Carport_1,Solar Photovoltaic,PVe,PVe,false
1798,Seville 1_SEV1,Solar Photovoltaic,PVe,PVe,false
1799,Seville 2_SEV2,Solar Photovoltaic,PVe,PVe,false
1800,SEPV 18_SPV18,Solar Photovoltaic,PVe,PVe,false
1801,Citizen B_CSB,Solar Photovoltaic,PVe,PVe,false
1802,Lancaster WAD B_LWADB,Solar Photovoltaic,PVe,PVe,false
1803,SEPV Mojave West_SPVMW,Solar Photovoltaic,PVe,PVe,false
1804,DSH (CA) - Coalinga State Hospital_1,Solar Photovoltaic,PVe,PVe,false
1805,CDCR (CA) - Pleasant Valley State Prison_1,Solar Photovoltaic,PVe,PVe,false
1806,Colon PV_W4172,Solar Photovoltaic,PVe,PVe,false
1807,Amazon San Bernardino_AMZ00,Other Natural Gas,OT,FC,true
1808,Maxim_MXM00,Other Natural Gas,OT,FC,true
1809,Pixar - Emeryville_PXR00,Other Natural Gas,OT,FC,true
1810,Starbucks - Evolution Fresh_SBK00,Other Natural Gas,OT,FC,true
1811,Yahoo! - HQ_YAH00,Other Natural Gas,OT,FC,true
1812,Kingbird A Solar LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1813,UC Davis South Campus_UCD1,Solar Photovoltaic,PVe,PVe,false
1814,Riverside RWQCP Fuel Cell_MB20,Other Waste Biomass,ST,FC,true
1815,Windhub Solar A LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1816,North Rosamond Solar LLC_GEN01,Solar Photovoltaic,PVe,PVe,false
1817,Corcoran Solar 3_C3CA,Solar Photovoltaic,PVe,PVe,false
1818,Oro Loma_ORCA,Solar Photovoltaic,PVe,PVe,false
1819,SunE- E Philadelphia Ontario_12307,Solar Photovoltaic,PVe,PVe,false
1820,Morgan Lancaster 1_ML1,Solar Photovoltaic,PVe,PVe,false
1821,Bakersfield 111_BF111,Solar Photovoltaic,PVe,PVe,false
1822,Potrero Hills Energy Producers_1,Landfill Gas,OT,IC,true
1823,Potrero Hills Energy Producers_2,Landfill Gas,OT,IC,true
1824,Potrero Hills Energy Producers_3,Landfill Gas,OT,IC,true
1825,Potrero Hills Energy Producers_4,Landfill Gas,OT,IC,true
1826,Potrero Hills Energy Producers_5,Landfill Gas,OT,IC,true
1827,Western Antelope Blue Sky B_WABSB,Solar Photovoltaic,PVe,PVe,false
1828,North Lancaster Ranch_NLR,Solar Photovoltaic,PVe,PVe,false
