row_index,old_name,PlantCode,GenID,new_name,source
1626,gen-1626,58626,WABSA,Western Antelope Blue Sky Ranch A_WABSA,eia_exact
1627,gen-1627,58627,WADR,Western Antelope Dry Ranch_WADR,eia_exact
1628,gen-1628,58633,1,Monterey Regional Water Pollution Control Agency_1,eia_exact
1629,gen-1629,58634,1,Lancaster Baptist Church_1,eia_exact
1630,gen-1630,58636,1,Sacramento Fairbain Water Treatment Plant_1,eia_exact
1631,gen-1631,58642,1,Tulare 1 and 2_1,eia_exact
1632,gen-1632,58642,2,Tulare 1 and 2_2,eia_exact
1633,gen-1633,58698,D960,Mira Loma_D960,eia_exact
1634,gen-1634,58698,D9611,Mira Loma_D9611,eia_exact
1635,gen-1635,58698,D9612,Mira Loma_D9612,eia_exact
1636,gen-1636,58699,GEN 1,ABEC Bidart-Old River LLC_GEN 1,eia_exact
1637,gen-1637,58699,GEN 2,ABEC Bidart-Old River LLC_GEN 2,eia_exact
1638,gen-1638,58711,BLKW,Lost Hills/Blackwell_BLKW,eia_exact
1639,gen-1639,58711,LTHL,Lost Hills/Blackwell_LTHL,eia_exact
1640,gen-1640,58713,NSTR,North Star Solar_NSTR,eia_exact
1641,gen-1641,58718,PV1,Orion Solar I_PV1,eia_exact
1642,gen-1642,58721,ORION,Orion Solar II_ORION,eia_exact
1643,gen-1643,58748,NBWT,North Bay Solar 1_NBWT,eia_exact
1644,gen-1644,58750,LDFRB,Lancaster Dry Farm Ranch B_LDFRB,eia_exact
1645,gen-1645,58751,RSC2,Rodeo Solar C2_RSC2,eia_exact
1646,gen-1646,58752,RSD2,Rodeo Solar D2_RSD2,eia_exact
1647,gen-1647,58753,SSA2,Summer Solar A2_SSA2,eia_exact
1648,gen-1648,58754,SSB2,Summer Solar B2_SSB2,eia_exact
1649,gen-1649,58755,SSC2,Summer Solar C2_SSC2,eia_exact
1650,gen-1650,58756,SSD2,Summer Solar D2_SSD2,eia_exact
1651,gen-1651,58757,UE2,Summer North Solar_UE2,eia_exact
1652,gen-1652,58757,UF2,Summer North Solar_UF2,eia_exact
1653,gen-1653,58757,UG2,Summer North Solar_UG2,eia_exact
1654,gen-1654,58757,UH2,Summer North Solar_UH2,eia_exact
1655,gen-1655,58761,EXSA,Expressway Solar A_EXSA,eia_exact
1656,gen-1656,58762,EXSB,Expressway Solar B_EXSB,eia_exact
1657,gen-1657,58763,EXSC2,Expressway Solar C2_EXSC2,eia_exact
1658,gen-1658,58814,GENA,Shasta Solar Farm_GENA,eia_exact
1659,gen-1659,58814,GENB,Shasta Solar Farm_GENB,eia_exact
1660,gen-1660,58890,BERI,Beringer_BERI,eia_exact
1661,gen-1661,58906,VC1,Valley Center 1_VC1,eia_exact
1662,gen-1662,58907,VC2,Valley Center 2_VC2,eia_exact
1663,gen-1663,58909,RAM1,Ramona 1_RAM1,eia_exact
1664,gen-1664,58911,RAM2,Ramona 2_RAM2,eia_exact
1665,gen-1665,58912,1,Santa Fe Springs Rooftop Solar BLDG M_1,eia_exact
1666,gen-1666,58913,1,Santa Fe Springs Rooftop Solar BLDG H_1,eia_exact
1667,gen-1667,58919,2127,2127 Harris Solar Project_2127,eia_exact
1668,gen-1668,58954,PV,Intel Folsom Phase 2_PV,eia_exact
1669,gen-1669,58960,S200,Laguna Water Reclamation Facility_S200,eia_exact
1670,gen-1670,58960,S201,Laguna Water Reclamation Facility_S201,eia_exact
1671,gen-1671,58960,S202,Laguna Water Reclamation Facility_S202,eia_exact
1672,gen-1672,58960,S203,Laguna Water Reclamation Facility_S203,eia_exact
1673,gen-1673,58963,PV,Las Virgenes Municipal Water District_PV,eia_exact
1674,gen-1674,58973,W2CA,White River Solar 2_W2CA,eia_exact
1675,gen-1675,58975,PV1,Henrietta Solar Project_PV1,eia_exact
1676,gen-1676,58978,CVAP,Central Valley Ag Power_CVAP,eia_exact
1677,gen-1677,58983,1,RE Camelot LLC_1,eia_exact
1678,gen-1678,58984,1,RE Adams East LLC_1,eia_exact
1679,gen-1679,58985,1,RE Kansas Solar LLC_1,eia_exact
1680,gen-1680,58986,1,RE Old River One LLC_1,eia_exact
1681,gen-1681,58990,1,RE Columbia Two LLC_1,eia_exact
1682,gen-1682,59002,CEC 6,Carlsbad Energy Center_CEC 6,eia_exact
1683,gen-1683,59002,CEC 7,Carlsbad Energy Center_CEC 7,eia_exact
1684,gen-1684,59002,CEC 8,Carlsbad Energy Center_CEC 8,eia_exact
1685,gen-1685,59002,CEC 9,Carlsbad Energy Center_CEC 9,eia_exact
1686,gen-1686,59002,CEC10,Carlsbad Energy Center_CEC10,eia_exact
1687,gen-1687,59058,GEN 1,Vacaville_GEN 1,eia_exact
1688,gen-1688,59087,GEN 1,Cottonwood Solar LLC (City of Corcoran)_GEN 1,eia_exact
1689,gen-1689,59088,GEN 1,Calipatria Solar Farm_GEN 1,eia_exact
1690,gen-1690,59094,GEN 1,Division 1_GEN 1,eia_exact
1691,gen-1691,59095,GEN 1,Division 2_GEN 1,eia_exact
1692,gen-1692,59096,GEN1,Division 3_GEN1,eia_exact
1693,gen-1693,59098,PV1,Kettering Solar 1_PV1,eia_exact
1694,gen-1694,59099,PV1,Kettering Solar 2_PV1,eia_exact
1695,gen-1695,59129,57449,CSD 2- Freedom High_57449,eia_exact
1696,gen-1696,59130,57449,CSD 2 - Heritage High_57449,eia_exact
1697,gen-1697,59132,57449,EAFB - North Base_57449,eia_exact
1698,gen-1698,59133,57449,EAFB - South Base_57449,eia_exact
1699,gen-1699,59138,57449,SDCCD - Miramar_57449,eia_exact
1700,gen-1700,59139,57449,SDCWA - Twin Oaks_57449,eia_exact
1701,gen-1701,59167,LS1,Lancaster Solar 1_LS1,eia_exact
1702,gen-1702,59169,LS2,Lancaster Solar 2_LS2,eia_exact
1703,gen-1703,59182,34608,Hesperia_Oct-94,eia_excel_repair
1704,gen-1704,59183,PV1,CID Solar LLC_PV1,eia_exact
1705,gen-1705,59203,PV1,Farmersville_PV1,eia_exact
1706,gen-1706,59203,PV2,Farmersville_PV2,eia_exact
1707,gen-1707,59203,PV3,Farmersville_PV3,eia_exact
1708,gen-1708,59219,PV1,Porterville 6 and 7_PV1,eia_exact
1709,gen-1709,59219,PV2,Porterville 6 and 7_PV2,eia_exact
1710,gen-1710,59235,GEN1,Rising Tree Wind Farm II_GEN1,eia_exact
1711,gen-1711,59236,GEN1,Rising Tree Wind Farm III_GEN1,eia_exact
1712,gen-1712,59249,PV1,Rio Bravo Solar 1 LLC_PV1,eia_exact
1713,gen-1713,59250,PV1,Rio Bravo Solar II LLC_PV1,eia_exact
1714,gen-1714,59256,BAT1,Vaca Dixon Battery Storage System_BAT1,eia_exact
1715,gen-1715,59257,YB1,Yerba Buena_YB1,eia_exact
1716,gen-1716,59261,VZ300,Verizon-Torrance_VZ300,eia_exact
1717,gen-1717,59262,LLRC,Lancaster Little Rock_LLRC,eia_exact
1718,gen-1718,59265,PV8,Merced Solar LLC_PV8,eia_exact
1719,gen-1719,59267,PV9,Mission Solar LLC_PV9,eia_exact
1720,gen-1720,59269,VMLB2,Victor Mesa Linda B2_VMLB2,eia_exact
1721,gen-1721,59270,VMLC2,Victor Mesa Linda C2_VMLC2,eia_exact
1722,gen-1722,59271,VMLD2,Victor Mesa Linda D2_VMLD2,eia_exact
1723,gen-1723,59272,VMLE2,Victor Mesa Linda E2_VMLE2,eia_exact
1724,gen-1724,59273,PALME,SEPV Palmdale East_PALME,eia_exact
1725,gen-1725,59279,LFT01,Life Technologies - Pleasanton_LFT01,eia_exact
1726,gen-1726,59280,KLG00,Kellogg's - San Jose_KLG00,eia_exact
1727,gen-1727,59283,W4236,California PV Energy at ISD WWTP_W4236,eia_exact
1728,gen-1728,59299,RED1,Waste Mangement Redwood LFGTE_RED1,eia_exact
1729,gen-1729,59299,RED2,Waste Mangement Redwood LFGTE_RED2,eia_exact
1730,gen-1730,59300,HAN1,Hanford 1 and 2_HAN1,eia_exact
1731,gen-1731,59300,HAN2,Hanford 1 and 2_HAN2,eia_exact
1732,gen-1732,59322,GEN1,Pumpjack Solar I_GEN1,eia_exact
1733,gen-1733,59323,SMUPV,Sacramento (SMUD)_SMUPV,eia_exact
1734,gen-1734,59328,GAC1,Golden Acorn Casino_GAC1,eia_exact
1735,gen-1735,59329,SOL1,City of Soledad Water Reclamation_SOL1,eia_exact
1736,gen-1736,59330,TAY1,Taylor Farms_TAY1,eia_exact
1737,gen-1737,59331,ANB2,Anheuser-Busch No2_ANB2,eia_exact
1738,gen-1738,59334,INV-1,Catalina Solar 2 LLC_INV-1,eia_exact
1739,gen-1739,59339,SSC13,Quinto Solar PV Project_SSC13,eia_exact
1740,gen-1740,59359,10400,SCE-Snowline-Duncan Road (North)_10400,eia_exact
1741,gen-1741,59360,11113,SCE-Snowline-Duncan Road (South)_11113,eia_exact
1742,gen-1742,59395,SC500,City of Tulare Water Facility_SC500,eia_exact
1743,gen-1743,59405,PV11,Diamond Valley Solar Project_PV11,eia_exact
1744,gen-1744,59408,1,Shafter Solar LLC_1,eia_exact
1745,gen-1745,59409,SNL17,Madelyn Solar LLC_SNL17,eia_exact
1746,gen-1746,59410,SNL19,Rudy Solar LLC_SNL19,eia_exact
1747,gen-1747,59411,SNL18,Mitchell Solar LLC_SNL18,eia_exact
1748,gen-1748,59412,SKI20,Algonquin SKIC20 Solar LLC_SKI20,eia_exact
1749,gen-1749,59413,C2CA,Corcoran Solar 2_C2CA,eia_exact
1750,gen-1750,59414,AWCA,Atwell Island West Solar_AWCA,eia_exact
1751,gen-1751,59416,PV1,Anaheim Solar Energy Plant_PV1,eia_exact
1752,gen-1752,59421,11111,SCE-Snowline-White Road (South)_11111,eia_exact
1753,gen-1753,59422,10401,SCE-Snowline-White Road (North)_10401,eia_exact
1754,gen-1754,59423,10402,SCE-Snowline-White Rd (Central)_10402,eia_exact
1755,gen-1755,59428,GENE1,Baker Creek Hydroelectric_GENE1,eia_exact
1756,gen-1756,59428,GENE2,Baker Creek Hydroelectric_GENE2,eia_exact
1757,gen-1757,59431,SSG1,Sierra Solar Greenworks_SSG1,eia_exact
1758,gen-1758,59440,SAS,Adelanto Solar II LLC_SAS,eia_exact
1759,gen-1759,59441,SAS,Adelanto Solar LLC_SAS,eia_exact
1760,gen-1760,59443,WAS1,TA-Acacia LLC_WAS1,eia_exact
1761,gen-1761,59456,P-TG4,P Plant_P-TG4,eia_exact
1762,gen-1762,59456,P-TG5,P Plant_P-TG5,eia_exact
1763,gen-1763,59457,Q-TG1,Q Plant_Q-TG1,eia_exact
1764,gen-1764,59458,W-TG1,W Plant_W-TG1,eia_exact
1765,gen-1765,59461,GEN01,Bowerman Power LFG LLC_GEN01,eia_exact
1766,gen-1766,59461,GEN02,Bowerman Power LFG LLC_GEN02,eia_exact
1767,gen-1767,59461,GEN03,Bowerman Power LFG LLC_GEN03,eia_exact
1768,gen-1768,59461,GEN04,Bowerman Power LFG LLC_GEN04,eia_exact
1769,gen-1769,59461,GEN05,Bowerman Power LFG LLC_GEN05,eia_exact
1770,gen-1770,59461,GEN06,Bowerman Power LFG LLC_GEN06,eia_exact
1771,gen-1771,59461,GEN07,Bowerman Power LFG LLC_GEN07,eia_exact
1772,gen-1772,59469,ALAMO,Alamo Solar_ALAMO,eia_exact
1773,gen-1773,59473,AC2PV,Apple Campus 2 PV_AC2PV,eia_exact
1774,gen-1774,59523,FRFSP,Five Points Solar Park_FRFSP,eia_exact
1775,gen-1775,59524,FRBSP,Blackwell Solar Park_FRBSP,eia_exact
1776,gen-1776,59525,FRWSP,Wright Solar Park_FRWSP,eia_exact
1777,gen-1777,59528,OASIS,Solar Oasis LLC_OASIS,eia_exact
1778,gen-1778,59536,AWI,Coronus Adelanto West 1_AWI,eia_exact
1779,gen-1779,59537,AW2,Coronus Adelanto West 2_AW2,eia_exact
1780,gen-1780,59539,1,Park Meridian No1_1,eia_exact
1781,gen-1781,59540,2,Rancho Cucamonga Dist No1_2,eia_exact
1782,gen-1782,59541,3,Terra Francesco_3,eia_exact
1783,gen-1783,59550,PCSF,Putah Creek Solar Farm_PCSF,eia_exact
1784,gen-1784,59555,VEGA1,Vega Solar_VEGA1,eia_exact
1785,gen-1785,59557,AC2FC,Apple Campus 2 Fuel Cell_AC2FC,eia_exact
1786,gen-1786,59597,CS001,Colton Solar One LLC_CS001,eia_exact
1787,gen-1787,59598,CS002,Colton Solar Two LLC_CS002,eia_exact
1788,gen-1788,59599,GEN1,Tropico Solar PV Plant_GEN1,eia_exact
1789,gen-1789,59600,GEN1,Nicolis Solar PV Plant_GEN1,eia_exact
1790,gen-1790,59607,MWS,Maricopa West Solar PV LLC_MWS,eia_exact
1791,gen-1791,59610,APNLI,AP North Lake I LP_APNLI,eia_exact
1792,gen-1792,59633,KS,Kettleman Solar -Centaurus_KS,eia_exact
1793,gen-1793,59638,CLH,Coronal Lost Hills_CLH,eia_exact
1794,gen-1794,59651,W4161,Forever 21 Retail Inc._W4161,eia_exact
1795,gen-1795,59661,TSP1,Tehachapi Energy Storage Project_TSP1,eia_exact
1796,gen-1796,59687,NDP1,Sun Harvest Solar NDP1_NDP1,eia_exact
1797,gen-1797,59703,1,Cottonwood Solar LLC Cottonwood Carport_1,eia_exact
1798,gen-1798,59722,SEV1,Seville 1_SEV1,eia_exact
1799,gen-1799,59723,SEV2,Seville 2_SEV2,eia_exact
1800,gen-1800,59730,SPV18,SEPV 18_SPV18,eia_exact
1801,gen-1801,59738,CSB,Citizen B_CSB,eia_exact
1802,gen-1802,59739,LWADB,Lancaster WAD B_LWADB,eia_exact
1803,gen-1803,59740,SPVMW,SEPV Mojave West_SPVMW,eia_exact
1804,gen-1804,59746,1,DSH (CA) - Coalinga State Hospital_1,eia_exact
1805,gen-1805,59748,1,CDCR (CA) - Pleasant Valley State Prison_1,eia_exact
1806,gen-1806,59798,W4172,Colon PV_W4172,eia_exact
1807,gen-1807,59800,AMZ00,Amazon San Bernardino_AMZ00,eia_exact
1808,gen-1808,59802,MXM00,Maxim_MXM00,eia_exact
1809,gen-1809,59803,PXR00,Pixar - Emeryville_PXR00,eia_exact
1810,gen-1810,59804,SBK00,Starbucks - Evolution Fresh_SBK00,eia_exact
1811,gen-1811,59805,YAH00,Yahoo! - HQ_YAH00,eia_exact
1812,gen-1812,59868,GEN01,Kingbird A Solar LLC_GEN01,eia_exact
1813,gen-1813,59872,UCD1,UC Davis South Campus_UCD1,eia_exact
1814,gen-1814,59877,MB20,Riverside RWQCP Fuel Cell_MB20,eia_exact
1815,gen-1815,59878,GEN01,Windhub Solar A LLC_GEN01,eia_exact
1816,gen-1816,59879,GEN01,North Rosamond Solar LLC_GEN01,eia_exact
1817,gen-1817,59900,C3CA,Corcoran Solar 3_C3CA,eia_exact
1818,gen-1818,59915,ORCA,Oro Loma_ORCA,eia_exact
1819,gen-1819,59916,12307,SunE- E Philadelphia Ontario_12307,eia_exact
1820,gen-1820,59942,ML1,Morgan Lancaster 1_ML1,eia_exact
1821,gen-1821,59948,BF111,Bakersfield 111_BF111,eia_exact
1822,gen-1822,59952,1,Potrero Hills Energy Producers_1,eia_exact
1823,gen-1823,59952,2,Potrero Hills Energy Producers_2,eia_exact
1824,gen-1824,59952,3,Potrero Hills Energy Producers_3,eia_exact
1825,gen-1825,59952,4,Potrero Hills Energy Producers_4,eia_exact
1826,gen-1826,59952,5,Potrero Hills Energy Producers_5,eia_exact
1827,gen-1827,59961,WABSB,Western Antelope Blue Sky B_WABSB,eia_exact
1828,gen-1828,59962,NLR,North Lancaster Ranch_NLR,eia_exact
1829,gen-1829,59963,CADRC,Central Antelope Dry Ranch C_CADRC,eia_exact
1830,gen-1830,59964,ELVSC,Elevation Solar C_ELVSC,eia_exact
1831,gen-1831,59976,ASTR1,RE Astoria_ASTR1,eia_exact
1832,gen-1832,59977,ASTR2,RE Astoria 2_ASTR2,eia_exact
1833,gen-1833,59978,ECA22,Enerparc CA2 LLC_ECA22,eia_exact
1834,gen-1834,59979,GEN1,Columbia Solar Energy LLC_GEN1,eia_exact
1835,gen-1835,60007,MORLS,Morelos del Sol_MORLS,eia_exact
1836,gen-1836,60026,PV1,Little Rock Pham Solar_PV1,eia_exact
1837,gen-1837,60032,RCHTR,SunE Rochester_RCHTR,eia_exact
1838,gen-1838,60033,GEN01,CA Flats Solar 130 LLC_GEN01,eia_exact
1839,gen-1839,60034,GEN01,CA Flats Solar 150 LLC_GEN01,eia_exact
1840,gen-1840,60035,RPU1,Tequesquite Landfill Solar PV Project_RPU1,eia_exact
1841,gen-1841,60039,FTRS,Frontier Solar LLC_FTRS,eia_exact
1842,gen-1842,60043,GEN01,Cuyama Solar LLC_GEN01,eia_exact
1843,gen-1843,60049,GE,Golden Hills Wind_GE,eia_exact
1844,gen-1844,60060,SDIA2,Lindberg FIeld Solar_SDIA2,eia_exact
1845,gen-1845,60060,SDIAA,Lindberg FIeld Solar_SDIAA,eia_exact
1846,gen-1846,60060,SDIAB,Lindberg FIeld Solar_SDIAB,eia_exact
1847,gen-1847,60077,AVCA,CED Avenal_AVCA,eia_exact
1848,gen-1848,60078,DU1CA,CED Ducor 1_DU1CA,eia_exact
1849,gen-1849,60079,DU2CA,CED Ducor 2_DU2CA,eia_exact
1850,gen-1850,60080,DU3CA,CED Ducor 3_DU3CA,eia_exact
1851,gen-1851,60081,DU4CA,CED Ducor 4_DU4CA,eia_exact
1852,gen-1852,60085,PV1,AVS Lancaster 1_PV1,eia_exact
1853,gen-1853,60086,PV1,US-TOPCO (Soccer Center)_PV1,eia_exact
1854,gen-1854,60091,GEN01,Kingbird B Solar LLC_GEN01,eia_exact
1855,gen-1855,60092,BLCK4,Blythe Solar II LLC_BLCK4,eia_exact
1856,gen-1856,60092,BLCK5,Blythe Solar II LLC_BLCK5,eia_exact
1857,gen-1857,60092,BLCK6,Blythe Solar II LLC_BLCK6,eia_exact
1858,gen-1858,60092,BLCK7,Blythe Solar II LLC_BLCK7,eia_exact
1859,gen-1859,60093,BLCK1,Blythe Solar 110 LLC_BLCK1,eia_exact
1860,gen-1860,60093,BLCK2,Blythe Solar 110 LLC_BLCK2,eia_exact
1861,gen-1861,60093,BLCK3,Blythe Solar 110 LLC_BLCK3,eia_exact
1862,gen-1862,60120,MB-16,UCI Fuel Cell_MB-16,eia_exact
1863,gen-1863,60142,LEPV1,Lemoore 1_LEPV1,eia_exact
1864,gen-1864,60151,BLDGF,Building F_BLDGF,eia_exact
1865,gen-1865,60153,BLDGG,Building G_BLDGG,eia_exact
1866,gen-1866,60154,BLDG1,Buidling L_BLDG1,eia_exact
1867,gen-1867,60182,DULLE,Dulles_DULLE,eia_exact
1868,gen-1868,60183,FSPRI,Freeway Springs_FSPRI,eia_exact
1869,gen-1869,60185,SOLV1,Solverde 1_SOLV1,eia_exact
1870,gen-1870,60186,DSR1,Antelope DSR 1_DSR1,eia_exact
1871,gen-1871,60187,DSR2,Antelope DSR 2_DSR2,eia_exact
1872,gen-1872,60193,GEN1,Whitethorn Solar LLC_GEN1,eia_exact
1873,gen-1873,60220,ZWED1,Zero Waste Energy Development Co LLC_ZWED1,eia_exact
1874,gen-1874,60220,ZWED2,Zero Waste Energy Development Co LLC_ZWED2,eia_exact
1875,gen-1875,60223,EQXOO,Equinix San Jose_EQXOO,eia_exact
1876,gen-1876,60224,NTL00,Intel Santa Clara_NTL00,eia_exact
1877,gen-1877,60231,BA1,Genentech-Oceanside Hybrid_BA1,eia_exact
1878,gen-1878,60231,PV1,Genentech-Oceanside Hybrid_PV1,eia_exact
1879,gen-1879,60233,PV2,RE Garland_PV2,eia_exact
1880,gen-1880,60237,MSF2,Midway Solar Farm II_MSF2,eia_exact
1881,gen-1881,60242,SKI10,Algonquin SKIC 10 Solar LLC_SKI10,eia_exact
1882,gen-1882,60255,1,Weymouth Solar Plant_1,eia_exact
1883,gen-1883,60255,2,Weymouth Solar Plant_2,eia_exact
1884,gen-1884,60277,CASTR,Castor Solar_CASTR,eia_exact
1885,gen-1885,60279,ABSR,Antelope Big Sky Ranch_ABSR,eia_exact
1886,gen-1886,60280,SUMSL,Summer Solar LLC_SUMSL,eia_exact
1887,gen-1887,60281,CADRB,Central Antelope Dry Ranch B LLC_CADRB,eia_exact
1888,gen-1888,60310,GEN01,Portal Ridge Solar B LLC_GEN01,eia_exact
1889,gen-1889,60311,GEN01,Portal Ridge Solar C LLC_GEN01,eia_exact
1890,gen-1890,60315,MSF3,Midway Solar Farm III_MSF3,eia_exact
1891,gen-1891,60324,GEN01,Willow Spring Solar LLC_GEN01,eia_exact
1892,gen-1892,60336,MSF1,Midway Solar Farm 1_MSF1,eia_exact
1893,gen-1893,60385,MB-18,Santa Rita Jail Fuel Cell_MB-18,eia_exact
1894,gen-1894,60386,PV1,RE Garland A_PV1,eia_exact
1895,gen-1895,60412,MUN,Munro Valley Solar_MUN,eia_exact
1896,gen-1896,60428,PV1,CA Dept of Public Health at Richmond_PV1,eia_exact
1897,gen-1897,60450,PVCR,Corcoran_PVCR,eia_exact
1898,gen-1898,60474,BSHRB,Bayshore Solar B LLC_BSHRB,eia_exact
1899,gen-1899,60475,BSHRC,Bayshore Solar C LLC_BSHRC,eia_exact
1900,gen-1900,60481,BSHRA,Bayshore Solar A LLC_BSHRA,eia_exact
1901,gen-1901,60491,SB3BS,Springbok 3 Solar Farm Hybrid_SB3BS,eia_exact
1902,gen-1902,60491,SB3SF,Springbok 3 Solar Farm Hybrid_SB3SF,eia_exact
1903,gen-1903,60509,PV1,Valley Center_PV1,eia_exact
1904,gen-1904,60516,PV1,Granger_PV1,eia_exact
1905,gen-1905,60558,PV1,Solar Blythe 2_PV1,eia_exact
1906,gen-1906,60565,SES1,Borrego Springs Energy Storage_SES1,eia_exact
1907,gen-1907,60565,SES2,Borrego Springs Energy Storage_SES2,eia_exact
1908,gen-1908,60566,SES1,Pala Energy Storage Yard_SES1,eia_exact
1909,gen-1909,60566,SES2,Pala Energy Storage Yard_SES2,eia_exact
1910,gen-1910,60568,SES,Canyon Crest Academy_SES,eia_exact
1911,gen-1911,60569,SES,El Cajon Energy Storage_SES,eia_exact
1912,gen-1912,60570,SES,Escondido Energy Storage_SES,eia_exact
1913,gen-1913,60571,NCEP,North City - Landfill Gas Engine North_NCEP,eia_exact
1914,gen-1914,60590,RS1,Golden Fields Solar I LLC_RS1,eia_exact
1915,gen-1915,60591,RS1,Solar Star California XLI LLC_RS1,eia_exact
1916,gen-1916,60594,VYGR1,Voyager Wind I_VYGR1,eia_exact
1917,gen-1917,60661,013A,Mira Loma Energy Storage Facility_013A,eia_exact
1918,gen-1918,60661,013B,Mira Loma Energy Storage Facility_013B,eia_exact
1919,gen-1919,60678,SJ1A,San Joaquin Solar_SJ1A,eia_exact
1920,gen-1920,60678,SJ1B,San Joaquin Solar_SJ1B,eia_exact
1921,gen-1921,60744,SESI2,SEPV Imperial Dixieland West_SESI2,eia_exact
1922,gen-1922,60745,SESI1,SEPV Imperial Dixieland East_SESI1,eia_exact
1923,gen-1923,60760,PE101,Millikan BESS_PE101,eia_exact
1924,gen-1924,60790,PV,PVN Milliken LLC_PV,eia_exact
1925,gen-1925,60824,PV1,Valley Sanitary District WTP Solar_PV1,eia_exact
1926,gen-1926,60825,CNS1,Colgreen North Shore Solar Farm_CNS1,eia_exact
1927,gen-1927,60844,PV1,Genentech Vacaville Meter No1_PV1,eia_exact
1928,gen-1928,60844,PV2,Genentech Vacaville Meter No1_PV2,eia_exact
1929,gen-1929,60846,PV1,US GSA - Sacramento_PV1,eia_exact
1930,gen-1930,60861,PV1,Dept of General Services -FTB_PV1,eia_exact
1931,gen-1931,60869,PB1,Solar Star California XLIV LLC_PB1,eia_exact
1932,gen-1932,60914,W5328,Westmont 300B_W5328,eia_exact
1933,gen-1933,60918,3,Verwey-Hanford Dairy Digester No1_3,eia_exact
1934,gen-1934,60960,CTG1,Hyperion Treatment Plant CHP Plant_CTG1,eia_exact
1935,gen-1935,60960,CTG2,Hyperion Treatment Plant CHP Plant_CTG2,eia_exact
1936,gen-1936,60960,STG1,Hyperion Treatment Plant CHP Plant_STG1,eia_exact
1937,gen-1937,60974,2BESS,Glendale Battery Energy Storage System_2BESS,eia_exact
1938,gen-1938,60975,WS532,Whitney Point Solar_WS532,eia_exact
1939,gen-1939,60978,PV1,CSUF State College_PV1,eia_exact
1940,gen-1940,60979,PV1,CSUF Nutwood Solar_PV1,eia_exact
1941,gen-1941,60981,WS526,NextEra Westside PV_WS526,eia_exact
1942,gen-1942,60984,PV1,Lindberg Field Solar 2_PV1,eia_exact
1943,gen-1943,60995,1,Ramona Solar Energy_1,eia_exact
1944,gen-1944,61006,SCAIR,SCDA Solar 1_SCAIR,eia_exact
1945,gen-1945,61013,MCES1,Marin Clean Energy Solar One_MCES1,eia_exact
1946,gen-1946,61027,PESCT,Pacific Ethanol Stockton Cogen Plant_PESCT,eia_exact
1947,gen-1947,61066,WTG1,Foundation CDCR LAC_WTG1,eia_exact
1948,gen-1948,61107,VRF,Vanadium Redox Flow Battery Plant_VRF,eia_exact
1949,gen-1949,61115,MANT1,Manteca Land PV_MANT1,eia_exact
1950,gen-1950,61116,DELA1,Delano Land 1_DELA1,eia_exact
1951,gen-1951,61117,BAKE1,Bakersfield PV 1_BAKE1,eia_exact
1952,gen-1952,61118,BIND1,Bakersfield Industrial PV 1_BIND1,eia_exact
1953,gen-1953,61152,PV1,Intel Folsom Phase 3_PV1,eia_exact
1954,gen-1954,61153,AT057,AT&T Holger_AT057,eia_exact
1955,gen-1955,61154,AT058,AT&T Anaheim_AT058,eia_exact
1956,gen-1956,61209,PV1,Sacramento Regional County Sanitation PV_PV1,eia_exact
1957,gen-1957,61215,GBWXC,Green Beanworks C PV_GBWXC,eia_exact
1958,gen-1958,61216,GBWXD,Green Beanworks D PV_GBWXD,eia_exact
1959,gen-1959,61222,1,Golden Hills North Wind Energy Center_1,eia_exact
1960,gen-1960,61249,W5531,Westmont 300A_W5531,eia_exact
1961,gen-1961,61250,USPS1,USPS PV_USPS1,eia_exact
1962,gen-1962,61264,ANTX2,Antelope Expansion 2_ANTX2,eia_exact
1963,gen-1963,61265,ADSR3,Antelope DSR 3_ADSR3,eia_exact
1964,gen-1964,61319,W4885,Port of LA Solar FiT Project_W4885,eia_exact
1965,gen-1965,61339,GBWXB,Green Beanworks B PV_GBWXB,eia_exact
1966,gen-1966,61348,W5691,Westmont 400A_W5691,eia_exact
1967,gen-1967,61349,W5694,Westmont 400B_W5694,eia_exact
1968,gen-1968,61418,VAL1,Valencia 1 Solar CA_VAL1,eia_exact
1969,gen-1969,61419,OTP,One Ten Partners PV_OTP,eia_exact
1970,gen-1970,61420,MRCD1,Merced 1 PV_MRCD1,eia_exact
1971,gen-1971,61421,MDRA1,Madera 1 PV_MDRA1,eia_exact
1972,gen-1972,61442,WTG1,Foundation California Training Facility_WTG1,eia_exact
1973,gen-1973,61443,WTG1,Foundation Mann Packing_WTG1,eia_exact
1974,gen-1974,61444,WTG1,Foundation SaIinas Valley State Prison_WTG1,eia_exact
1975,gen-1975,61445,PV1,Gaskell West 1 Solar Facility_PV1,eia_exact
1976,gen-1976,61463,VBERG,Vandenberg Solar Project_VBERG,eia_exact
1977,gen-1977,61501,GEN1,ABEC No2 dba West-Star Dairy_GEN1,eia_exact
1978,gen-1978,61502,GEN1,ABEC No3 dba Lakeview Dairy_GEN1,eia_exact
1979,gen-1979,61503,GEN1,ABEC No4 dba CE&S Dairy_GEN1,eia_exact
1980,gen-1980,61582,VYGR2,Voyager Wind II_VYGR2,eia_exact
1981,gen-1981,61583,VYGR3,Voyager Wind III_VYGR3,eia_exact
1982,gen-1982,61584,VYGR4,Voyager Wind IV_VYGR4,eia_exact
1983,gen-1983,61593,W5791,Westmont 301_W5791,eia_exact
