row_index,new_name,PlantCode,plant_name,plant_type,group_index,cc_unit_code,cc_configuration
1221,Caltech Central_CL08,57460,Caltech Central,ThermalPowerPlant,9,,
1222,Caltech Central_CL09,57460,Caltech Central,ThermalPowerPlant,10,,
1223,Caltech Central_CL10,57460,Caltech Central,ThermalPowerPlant,11,,
1224,John L. Featherstone Plant_HRP1,57475,John L. Featherstone Plant,ThermalPowerPlant,1,,
1225,Sentinel Energy Center LLC_CTG1,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,1,,
1226,Sentinel Energy Center LLC_CTG2,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,2,,
1227,Sentinel Energy Center LLC_CTG3,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,3,,
1228,Sentinel Energy Center LLC_CTG4,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,4,,
1229,Sentinel Energy Center LLC_CTG5,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,5,,
1230,Sentinel Energy Center LLC_CTG6,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,6,,
1231,Sentinel Energy Center LLC_CTG7,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,7,,
1232,Sentinel Energy Center LLC_CTG8,57482,"Sentinel Energy Center, LLC",ThermalPowerPlant,8,,
1233,Mariposa Energy Project_CTG1,57483,Mariposa Energy Project,ThermalPowerPlant,1,,
1234,Mariposa Energy Project_CTG2,57483,Mariposa Energy Project,ThermalPowerPlant,2,,
1235,Mariposa Energy Project_CTG3,57483,Mariposa Energy Project,ThermalPowerPlant,3,,
1236,Mariposa Energy Project_CTG4,57483,Mariposa Energy Project,ThermalPowerPlant,4,,
1237,Manzana Wind LLC_GEN1,57484,Manzana Wind LLC,RenewablePowerPlant,1,,
1238,Imperial Solar Energy Center South_56819,57490,Imperial Solar Energy Center South,RenewablePowerPlant,1,,
1239,Imperial Solar Energy Center West_56819,57491,Imperial Solar Energy Center West,RenewablePowerPlant,1,,
1240,Stroud Solar Station_1,57497,Stroud Solar Station,RenewablePowerPlant,1,,
1241,Five Points Solar Station_1,57498,Five Points Solar Station,RenewablePowerPlant,1,,
1242,Westside Solar Station_1,57499,Westside Solar Station,RenewablePowerPlant,1,,
1243,FRV SI Transport Solar LP_SEIM,57506,FRV SI Transport Solar LP,RenewablePowerPlant,1,,
1244,Walnut Creek Energy Park_GT1,57515,Walnut Creek Energy Park,ThermalPowerPlant,1,,
1245,Walnut Creek Energy Park_GT2,57515,Walnut Creek Energy Park,ThermalPowerPlant,2,,
1246,Walnut Creek Energy Park_GT3,57515,Walnut Creek Energy Park,ThermalPowerPlant,3,,
1247,Walnut Creek Energy Park_GT4,57515,Walnut Creek Energy Park,ThermalPowerPlant,4,,
1248,Walnut Creek Energy Park_GT5,57515,Walnut Creek Energy Park,ThermalPowerPlant,5,,
1249,Cantua Solar Station_1,57522,Cantua Solar Station,RenewablePowerPlant,1,,
1250,Huron Solar Station_1,57523,Huron Solar Station,RenewablePowerPlant,1,,
1251,Solar Photovoltaic Project No32_S32A,57534,Solar Photovoltaic Project #32,RenewablePowerPlant,1,,
1252,Solar Photovoltaic Project No32_S32B,57534,Solar Photovoltaic Project #32,RenewablePowerPlant,2,,
1253,Solar Photovoltaic Project No32_S32C,57534,Solar Photovoltaic Project #32,RenewablePowerPlant,3,,
1254,Solar Photovoltaic Project No33_S33A,57535,Solar Photovoltaic Project #33,RenewablePowerPlant,1,,
1255,Solar Photovoltaic Project No33_S33B,57535,Solar Photovoltaic Project #33,RenewablePowerPlant,2,,
1256,Cal State Univ San Bernardino FC01_FC01,57544,Cal State Univ San Bernardino FC01,ThermalPowerPlant,1,,
1257,Pio Pico Energy Center_CTG1,57555,Pio Pico Energy Center,ThermalPowerPlant,1,,
1258,Pio Pico Energy Center_CTG2,57555,Pio Pico Energy Center,ThermalPowerPlant,2,,
1259,Pio Pico Energy Center_CTG3,57555,Pio Pico Energy Center,ThermalPowerPlant,3,,
1260,Sunnyvale City of WPCP_S-14,57557,Sunnyvale City of WPCP,ThermalPowerPlant,1,,
1261,Sunnyvale City of WPCP_S-15,57557,Sunnyvale City of WPCP,ThermalPowerPlant,2,,
1262,Sunset Reservoir North Basin_1,57559,Sunset Reservoir North Basin,RenewablePowerPlant,1,,
1263,Algonquin Power Sanger LLC_CTG,57564,Algonquin Power Sanger LLC,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1264,Algonquin Power Sanger LLC_STG2,57564,Algonquin Power Sanger LLC,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1265,GE - Tehachapi_2.5P2,57566,GE - Tehachapi,RenewablePowerPlant,1,,
1266,GE - Tehachapi_2.8P3,57566,GE - Tehachapi,RenewablePowerPlant,2,,
1267,CCCSD Wastewater Treatment Plnt_S188,57573,CCCSD Wastewater Treatment Plnt,ThermalPowerPlant,1,,
1268,Robert O Schulz Solar Farm_1,57579,Robert O Schulz Solar Farm,RenewablePowerPlant,1,,
1269,Robert O Schulz Solar Farm_2,57579,Robert O Schulz Solar Farm,RenewablePowerPlant,2,,
1270,Broadridge Cogen_CG1,57580,Broadridge Cogen,ThermalPowerPlant,1,,
1271,Broadridge Cogen_CG2,57580,Broadridge Cogen,ThermalPowerPlant,2,,
1272,Broadridge Cogen_PV1,57580,Broadridge Cogen,RenewablePowerPlant,3,,
1273,Broadridge Cogen_PV2,57580,Broadridge Cogen,RenewablePowerPlant,4,,
1274,University of California San Diego Hybrid_BS1,57584,University of California San Diego Hybrid,RenewablePowerPlant,1,,
1275,University of California San Diego Hybrid_NT2,57584,University of California San Diego Hybrid,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1276,University of California San Diego Hybrid_ST1,57584,University of California San Diego Hybrid,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1277,University of California San Diego Hybrid_STG,57584,University of California San Diego Hybrid,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1278,Oxnard Paper Mill_1,57585,Oxnard Paper Mill,ThermalPowerPlant,1,,
1279,Rising Tree Wind Farm_GEN1,57621,Rising Tree Wind Farm,RenewablePowerPlant,1,,
1280,Foundation ST_WTG1,57626,Foundation ST,RenewablePowerPlant,1,,
1281,Bakersfield College Solar 01_BC01,57655,Bakersfield College Solar 01,RenewablePowerPlant,1,,
1282,Temescal Canyon RV LLC_1,57656,"Temescal Canyon RV, LLC",RenewablePowerPlant,1,,
1283,SMUD at Grundman_PV1,57669,SMUD at Grundman,RenewablePowerPlant,1,,
1284,SMUD at Van Conett_PV1,57670,SMUD at Van Conett,RenewablePowerPlant,1,,
1285,SMUD at Fleshman_PV1,57671,SMUD at Fleshman,RenewablePowerPlant,1,,
1286,City of Madera WWTP_1,57682,City of Madera WWTP,RenewablePowerPlant,1,,
1287,Staples La Mirada CA_1,57683,"Staples La Mirada, CA",RenewablePowerPlant,1,,
1288,Topaz Solar Farm_TPZ1,57695,Topaz Solar Farm,RenewablePowerPlant,1,,
1289,Topaz Solar Farm_TPZ2,57695,Topaz Solar Farm,RenewablePowerPlant,2,,
1290,Topaz Solar Farm_TPZ3,57695,Topaz Solar Farm,RenewablePowerPlant,3,,
1291,Topaz Solar Farm_TPZ4,57695,Topaz Solar Farm,RenewablePowerPlant,4,,
1292,Topaz Solar Farm_TPZ5,57695,Topaz Solar Farm,RenewablePowerPlant,5,,
1293,Aerojet I_1,57697,Aerojet I,RenewablePowerPlant,1,,
1294,Aerojet II_1,57698,Aerojet II,RenewablePowerPlant,1,,
1295,Vasco Winds_1,57700,Vasco Winds,RenewablePowerPlant,1,,
1296,Montezuma Wind II_1,57701,Montezuma Wind II,RenewablePowerPlant,1,,
1297,Signal Hill West Unit_1,57702,Signal Hill West Unit,ThermalPowerPlant,1,,
1298,Catalina Solar LLC_INV,57708,Catalina Solar LLC,RenewablePowerPlant,1,,
1299,Watkins Manufacturing Co._GEN1,57715,Watkins Manufacturing Co.,ThermalPowerPlant,1,,
1300,Watkins Manufacturing Co._GEN2,57715,Watkins Manufacturing Co.,ThermalPowerPlant,2,,
1301,North Palm Springs 4A_1,57722,North Palm Springs 4A,RenewablePowerPlant,1,,
1302,Shiloh IV Wind Project LLC_1,57725,Shiloh IV Wind Project LLC,RenewablePowerPlant,1,,
1303,Lake Hodges Hydroelectric Facility_1,57729,Lake Hodges Hydroelectric Facility,HydroPowerPlant,1,,
1304,Lake Hodges Hydroelectric Facility_2,57729,Lake Hodges Hydroelectric Facility,HydroPowerPlant,2,,
1305,UCSD Fuel Cell Plant_UCSD,57735,UCSD Fuel Cell Plant,ThermalPowerPlant,1,,
1306,North Palm Springs 1A_1,57743,North Palm Springs 1A,RenewablePowerPlant,1,,
1307,SMUD at Lawrence_PV1,57753,SMUD at Lawrence,RenewablePowerPlant,1,,
1308,Pacific Wind LLC_1,57757,Pacific Wind LLC,RenewablePowerPlant,1,,
1309,Naval Air Weapons Station China Lake_1,57764,Naval Air Weapons Station China Lake,RenewablePowerPlant,1,,
1310,South Bay Fuel Cell Plant_SBFC,57770,South Bay Fuel Cell Plant,ThermalPowerPlant,1,,
1311,Ameresco Butte County_1,57771,Ameresco Butte County,ThermalPowerPlant,1,,
1312,Palo Verde College_1,57773,Palo Verde College,RenewablePowerPlant,1,,
1313,Windstar 1_WGNS,57774,Windstar 1,RenewablePowerPlant,1,,
1314,RE Dillard 1 LLC_DL1,57777,RE Dillard 1 LLC,RenewablePowerPlant,1,,
1315,RE Kammerer 1 LLC_KAM1,57778,RE Kammerer 1 LLC,RenewablePowerPlant,1,,
1316,RE Dillard 2 LLC_DIL2,57779,RE Dillard 2 LLC,RenewablePowerPlant,1,,
1317,RE Kammerer 2 LLC_KAM2,57780,RE Kammerer 2 LLC,RenewablePowerPlant,1,,
1318,RE Dillard 3 LLC_DIL3,57781,RE Dillard 3 LLC,RenewablePowerPlant,1,,
1319,RE Kammerer 3 LLC_KAM3,57782,RE Kammerer 3 LLC,RenewablePowerPlant,1,,
1320,RE Bruceville 1 LLC_BRU1,57783,RE Bruceville 1 LLC,RenewablePowerPlant,1,,
1321,RE Bruceville 2 LLC_BRU2,57784,RE Bruceville 2 LLC,RenewablePowerPlant,1,,
1322,RE Bruceville 3 LLC_BRU3,57785,RE Bruceville 3 LLC,RenewablePowerPlant,1,,
1323,Foundation AB_WTG1,57791,Foundation AB,RenewablePowerPlant,1,,
1324,Foundation IE_WTG1,57792,Foundation IE,RenewablePowerPlant,1,,
1325,Golden Springs Building C-1_1,57796,Golden Springs Building C-1,RenewablePowerPlant,1,,
1326,Golden Springs Building D_1,57797,Golden Springs Building D,RenewablePowerPlant,1,,
1327,RE Dillard 4 LLC_DIL4,57806,RE Dillard 4 LLC,RenewablePowerPlant,1,,
1328,Coca Cola American Canyon_COK01,57807,Coca Cola American Canyon,ThermalPowerPlant,1,,
1329,Lockheed Martin Sunnyvale_LOK00,57808,Lockheed Martin Sunnyvale,ThermalPowerPlant,1,,
1330,Franklin Templeton San Mateo_FRK00,57809,Franklin Templeton San Mateo,ThermalPowerPlant,1,,
1331,Adobe San Jose_ADB00,57811,Adobe San Jose,ThermalPowerPlant,1,,
1332,Adobe San Jose_ADB01,57811,Adobe San Jose,ThermalPowerPlant,2,,
1333,RE McKenzie 1 LLC_MCK1,57816,RE McKenzie 1 LLC,RenewablePowerPlant,1,,
1334,RE McKenzie 2 LLC_MCK2,57817,RE McKenzie 2 LLC,RenewablePowerPlant,1,,
1335,RE McKenzie 3 LLC_MCK3,57818,RE McKenzie 3 LLC,RenewablePowerPlant,1,,
1336,RE McKenzie 4 LLC_MCK4,57819,RE McKenzie 4 LLC,RenewablePowerPlant,1,,
1337,RE McKenzie 5 LLC_MCK5,57820,RE McKenzie 5 LLC,RenewablePowerPlant,1,,
1338,RE McKenzie 6 LLC_MCK6,57821,RE McKenzie 6 LLC,RenewablePowerPlant,1,,
1339,Dinuba Wastewater Treatment Plant_DSPV,57827,Dinuba Wastewater Treatment Plant,RenewablePowerPlant,1,,
1340,Heliocentric_1,57831,Heliocentric,RenewablePowerPlant,1,,
1341,Mustang Hills LLC_AW06,57833,Mustang Hills LLC,RenewablePowerPlant,1,,
1342,Pinyon Pine I_AW07,57834,Pinyon Pine I,RenewablePowerPlant,1,,
1343,Alta Wind VIII_AW08,57835,Alta Wind VIII,RenewablePowerPlant,1,,
1344,L-8 Solar Project_TSM,57836,L-8 Solar Project,RenewablePowerPlant,1,,
1345,Pinyon Pine II_AW09,57837,Pinyon Pine II,RenewablePowerPlant,1,,
1346,ISH Solar Hospital SDMC_1,57840,ISH Solar Hospital SDMC,RenewablePowerPlant,1,,
1347,ISH Solar Hospital Downey_1,57841,ISH Solar Hospital Downey,RenewablePowerPlant,1,,
1348,Green Acres Solar Facility 1_GASF1,57849,Green Acres Solar Facility 1,RenewablePowerPlant,1,,
1349,Green Acres Solar Facility 2_GASF2,57850,Green Acres Solar Facility 2,RenewablePowerPlant,1,,
1350,North Hollywood_1PT1,57854,North Hollywood,HydroPowerPlant,1,,
1351,North Hollywood_2T3,57854,North Hollywood,HydroPowerPlant,2,,
1352,Univ of California San Diego Solar_SGU1,57856,Univ of California San Diego Solar,RenewablePowerPlant,1,,
1353,Industry MetroLink PV 1_1,57860,Industry MetroLink PV 1,RenewablePowerPlant,1,,
1354,2555 E Olympic Bl_1,57871,2555 E Olympic Bl,RenewablePowerPlant,1,,
1355,Guernsey Solar Station_1,57891,Guernsey Solar Station,RenewablePowerPlant,1,,
1356,Gates Solar Station_1,57892,Gates Solar Station,RenewablePowerPlant,1,,
1357,Improvement Dst No. 4_ID4,57895,Improvement Dst No. 4,RenewablePowerPlant,1,,
1358,Solar Photovoltaic Project No48_S48A,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,1,,
1359,Solar Photovoltaic Project No48_S48B,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,2,,
1360,Solar Photovoltaic Project No48_S48C,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,3,,
1361,Solar Photovoltaic Project No48_S48D,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,4,,
1362,Solar Photovoltaic Project No48_S48E,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,5,,
1363,Solar Photovoltaic Project No48_S48F,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,6,,
1364,Solar Photovoltaic Project No48_S48G,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,7,,
1365,Solar Photovoltaic Project No48_S48H,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,8,,
1366,Solar Photovoltaic Project No48_S48I,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,9,,
1367,Solar Photovoltaic Project No48_S48J,57900,Solar Photovoltaic Project #48,RenewablePowerPlant,10,,
1368,El Segundo Energy Center LLC_5,57901,El Segundo Energy Center LLC,CombinedCycleBlock,1,1011,SeparateShaftCombustionSteam
1369,El Segundo Energy Center LLC_6,57901,El Segundo Energy Center LLC,CombinedCycleBlock,1,1011,SeparateShaftCombustionSteam
1370,El Segundo Energy Center LLC_7,57901,El Segundo Energy Center LLC,CombinedCycleBlock,2,2021,SeparateShaftCombustionSteam
1371,El Segundo Energy Center LLC_8,57901,El Segundo Energy Center LLC,CombinedCycleBlock,2,2021,SeparateShaftCombustionSteam
1372,San Antonio West Solar Rooftop_CHNO,57904,San Antonio West Solar Rooftop,RenewablePowerPlant,1,,
1373,Tule Wind LLC_1,57913,Tule Wind LLC,RenewablePowerPlant,1,,
1374,Spreckels Sugar Company_1,57916,Spreckels Sugar Company,ThermalPowerPlant,1,,
1375,Solar Star California II LLC_1,57933,Solar Star California II LLC,RenewablePowerPlant,1,,
1376,Desert Green Solar Farm LLC_1,57959,Desert Green Solar Farm LLC,RenewablePowerPlant,1,,
1377,Brookfield Tehachapi 1_BT1,57962,Brookfield Tehachapi 1,RenewablePowerPlant,1,,
1378,Butte College Main Campus Solar_SOL1,57970,Butte College Main Campus Solar,RenewablePowerPlant,1,,
1379,SF Southeast Cogen Plant_COGEN,57971,SF Southeast Cogen Plant,ThermalPowerPlant,1,,
1380,Lodi Energy Center_CT1,57978,Lodi Energy Center,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1381,Lodi Energy Center_ST1,57978,Lodi Energy Center,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1382,Meridian Vineyards_PV-1,57982,Meridian Vineyards,RenewablePowerPlant,1,,
1383,Meridian Vineyards_PV-2,57982,Meridian Vineyards,RenewablePowerPlant,2,,
1384,Desert Sunlight 300 LLC_DSL1,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,1,,
1385,Desert Sunlight 300 LLC_DSL10,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,2,,
1386,Desert Sunlight 300 LLC_DSL11,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,3,,
1387,Desert Sunlight 300 LLC_DSL2,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,4,,
1388,Desert Sunlight 300 LLC_DSL3,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,5,,
1389,Desert Sunlight 300 LLC_DSL4,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,6,,
1390,Desert Sunlight 300 LLC_DSL5,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,7,,
1391,Desert Sunlight 300 LLC_DSL6,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,8,,
1392,Desert Sunlight 300 LLC_DSL7,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,9,,
1393,Desert Sunlight 300 LLC_DSL8,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,10,,
1394,Desert Sunlight 300 LLC_DSL9,57993,"Desert Sunlight 300, LLC",RenewablePowerPlant,11,,
1395,Alpaugh North_SPS,58002,Alpaugh North,RenewablePowerPlant,1,,
1396,Alpaugh 50_SPS50,58003,Alpaugh 50,RenewablePowerPlant,1,,
1397,Brea Expansion Plant_G1,58007,Brea Expansion Plant,CombinedCycleBlock,1,CC1,Other
1398,Brea Expansion Plant_G2,58007,Brea Expansion Plant,CombinedCycleBlock,1,CC1,Other
1399,Brea Expansion Plant_G3,58007,Brea Expansion Plant,CombinedCycleBlock,1,CC1,Other
1400,Brea Expansion Plant_G4,58007,Brea Expansion Plant,CombinedCycleBlock,1,CC1,Other
1401,Brea Expansion Plant_G5,58007,Brea Expansion Plant,CombinedCycleBlock,1,CC1,Other
1402,Axium Modesto Solar_1,58039,Axium Modesto Solar,RenewablePowerPlant,1,,
1403,MolsonCoors Irwindale Brewery_JEN1,58056,MolsonCoors Irwindale Brewery,ThermalPowerPlant,1,,
1404,MolsonCoors Irwindale Brewery_JEN2,58056,MolsonCoors Irwindale Brewery,ThermalPowerPlant,2,,
1405,MolsonCoors Irwindale Brewery_PV,58056,MolsonCoors Irwindale Brewery,RenewablePowerPlant,3,,
1406,MolsonCoors Irwindale Brewery_T100,58056,MolsonCoors Irwindale Brewery,ThermalPowerPlant,4,,
1407,MolsonCoors Irwindale Brewery_T200,58056,MolsonCoors Irwindale Brewery,ThermalPowerPlant,5,,
1408,Paramount Refinery_1,58058,Paramount Refinery,ThermalPowerPlant,1,,
1409,SEPV 1_SEPV,58073,SEPV 1,RenewablePowerPlant,1,,
1410,Edwards Air Force Base_1,58076,Edwards Air Force Base,RenewablePowerPlant,1,,
1411,Edwards Air Force Base_2,58076,Edwards Air Force Base,RenewablePowerPlant,2,,
1412,Edwards Air Force Base_3,58076,Edwards Air Force Base,RenewablePowerPlant,3,,
1413,Fullerton Mill CHP_GTG1,58083,Fullerton Mill CHP,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1414,Fullerton Mill CHP_STG1,58083,Fullerton Mill CHP,CombinedCycleBlock,1,CC1,SeparateShaftCombustionSteam
1415,Intel Folsom_1,58086,Intel Folsom,RenewablePowerPlant,1,,
1416,Intel Folsom_2,58086,Intel Folsom,RenewablePowerPlant,2,,
1417,Kern Oil & Refining Co_5900,58100,Kern Oil & Refining Co,ThermalPowerPlant,1,,
1418,Foundation Cemex River Plant_WTG1,58101,Foundation Cemex River Plant,RenewablePowerPlant,1,,
1419,Foundation Cemex River Plant_WTG2,58101,Foundation Cemex River Plant,RenewablePowerPlant,2,,
1420,Foundation Superior Farms_WTG1,58104,Foundation Superior Farms,RenewablePowerPlant,1,,
1421,Foundation Wal-Mart Red Bluff_WTG1,58105,Foundation Wal-Mart Red Bluff,RenewablePowerPlant,1,,
1422,Foundation Cemex Madison_WTG1,58112,Foundation Cemex Madison,RenewablePowerPlant,1,,
1423,Foundation NWNA_WTG1,58114,Foundation NWNA,RenewablePowerPlant,1,,
1424,Foundation NWNA_WTG2,58114,Foundation NWNA,RenewablePowerPlant,2,,
1425,Foundation NWNA_WTG3,58114,Foundation NWNA,RenewablePowerPlant,3,,
1426,La Joya Del Sol_JDS1,58118,La Joya Del Sol,RenewablePowerPlant,1,,
1427,Depot Park Solar System_DPSS,58119,Depot Park Solar System,RenewablePowerPlant,1,,
1428,Delano Energy Center_GEN1,58122,Delano Energy Center,ThermalPowerPlant,1,,
1429,Kaiser Downey_KRSO1,58128,Kaiser Downey,ThermalPowerPlant,1,,
1430,Kaiser Downey_KRSO2,58128,Kaiser Downey,ThermalPowerPlant,2,,
1431,Kaiser Downey_KRSO3,58128,Kaiser Downey,ThermalPowerPlant,3,,
1432,Kaiser Downey_KRSO4,58128,Kaiser Downey,ThermalPowerPlant,4,,
1433,Kaiser Downey_KRSO5,58128,Kaiser Downey,ThermalPowerPlant,5,,
1434,Kaiser Ontario_KSRO1,58132,Kaiser Ontario,ThermalPowerPlant,1,,
1435,Kaiser Ontario_KSRO2,58132,Kaiser Ontario,ThermalPowerPlant,2,,
1436,Kaiser Ontario_KSRO3,58132,Kaiser Ontario,ThermalPowerPlant,3,,
1437,Kaiser Ontario_KSRO4,58132,Kaiser Ontario,ThermalPowerPlant,4,,
1438,Kaiser Ontario_KSRO5,58132,Kaiser Ontario,ThermalPowerPlant,5,,
1439,RE Kansas South LLC_KS,58148,RE Kansas South LLC,RenewablePowerPlant,1,,
1440,TA-High Desert LLC_TAHD,58149,TA-High Desert LLC,RenewablePowerPlant,1,,
1441,Energy Center_TURB1,58168,Energy Center,ThermalPowerPlant,1,,
1442,Energy Center_TURB2,58168,Energy Center,ThermalPowerPlant,2,,
1443,Energy Center_TURB3,58168,Energy Center,ThermalPowerPlant,3,,
1444,CSUF Trigeneration_1,58169,CSUF Trigeneration,ThermalPowerPlant,1,,
1445,CSUF Trigeneration_CPAC,58169,CSUF Trigeneration,RenewablePowerPlant,2,,
1446,CSUF Trigeneration_KHS,58169,CSUF Trigeneration,RenewablePowerPlant,3,,
1447,CSUF Trigeneration_NPS,58169,CSUF Trigeneration,RenewablePowerPlant,4,,
1448,CSUF Trigeneration_PS4,58169,CSUF Trigeneration,RenewablePowerPlant,5,,
1449,CSUF Trigeneration_SCPS,58169,CSUF Trigeneration,RenewablePowerPlant,6,,
1450,Crafton Hills College Solar Farm_GEN1,58170,Crafton Hills College Solar Farm,RenewablePowerPlant,1,,
1451,Thomas M Knott Cogen Facility_CG,58190,Thomas M Knott Cogen Facility,ThermalPowerPlant,1,,
1452,Parnassus Central Utility Plant_GTG1,58198,Parnassus Central Utility Plant,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1453,Parnassus Central Utility Plant_GTG2,58198,Parnassus Central Utility Plant,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1454,Parnassus Central Utility Plant_STG1,58198,Parnassus Central Utility Plant,CombinedCycleBlock,1,CC1,DoubleCombustionOneSteam
1455,RE Victor Phelan Solar One LLC_VPS1,58202,RE Victor Phelan Solar One LLC,RenewablePowerPlant,1,,
1456,Grassland 3&4 Solar Project_INV3,58204,Grassland 3&4 Solar Project,RenewablePowerPlant,1,,
1457,West Gates Solar Station_1,58206,West Gates Solar Station,RenewablePowerPlant,1,,
1458,J.R. Simplot Company_1,58216,J.R. Simplot Company,ThermalPowerPlant,1,,
1459,Grassland 1&2 Solar Project_INV4,58217,Grassland 1&2 Solar Project,RenewablePowerPlant,1,,
1460,Hoag Hospital Cogen Plant_1,58223,Hoag Hospital Cogen Plant,ThermalPowerPlant,1,,
1461,Hoag Hospital Cogen Plant_2,58223,Hoag Hospital Cogen Plant,ThermalPowerPlant,2,,
1462,Hoag Hospital Cogen Plant_3,58223,Hoag Hospital Cogen Plant,ThermalPowerPlant,3,,
1463,Newberry Solar 1 LLC_1,58226,Newberry Solar 1 LLC,RenewablePowerPlant,1,,
1464,Tahquitz High School_TAHQ,58232,Tahquitz High School,RenewablePowerPlant,1,,
1465,Wagner Wind LLC_GEN1,58233,Wagner Wind LLC,RenewablePowerPlant,1,,
1466,West Valley High School Solar_WEST,58244,West Valley High School Solar,RenewablePowerPlant,1,,
1467,Pierce College_GEN1,58248,Pierce College,RenewablePowerPlant,1,,
1468,VA Sepulveda Ambulatory Care Center_GEN1,58249,VA Sepulveda Ambulatory Care Center,RenewablePowerPlant,1,,
1469,C&H Sugar Plant_TG3,58251,C&H Sugar Plant,ThermalPowerPlant,1,,
1470,C&H Sugar Plant_TG4,58251,C&H Sugar Plant,ThermalPowerPlant,2,,
1471,CBS Television City_GEN1,58253,CBS Television City,RenewablePowerPlant,1,,
1472,CBS Television City_GEN2,58253,CBS Television City,ThermalPowerPlant,2,,
1473,CBS Television City_GEN3,58253,CBS Television City,ThermalPowerPlant,3,,
1474,CBS Television City_GEN4,58253,CBS Television City,ThermalPowerPlant,4,,
1475,Central Utilities Plant LAX 2_GEN1,58258,Central Utilities Plant LAX 2,ThermalPowerPlant,1,,
1476,Central Utilities Plant LAX 2_GEN2,58258,Central Utilities Plant LAX 2,ThermalPowerPlant,2,,
1477,Venable Solar 1_VNPV,58289,Venable Solar 1,RenewablePowerPlant,1,,
1478,Venable Solar 2_VSPV,58290,Venable Solar 2,RenewablePowerPlant,1,,
1479,Roll Delano 2_ROL6,58296,Roll Delano 2,ThermalPowerPlant,1,,
1480,Roll Delano_ROL4,58297,Roll Delano,ThermalPowerPlant,1,,
1481,Roll Lost Hills_ROL3,58298,Roll Lost Hills,ThermalPowerPlant,1,,
1482,Xilinx San Jose_XLX,58299,Xilinx San Jose,ThermalPowerPlant,1,,
1483,Honda Torrance_HON,58300,Honda Torrance,ThermalPowerPlant,1,,
1484,Juniper Networks Sunnyvale_JPR,58301,Juniper Networks Sunnyvale,ThermalPowerPlant,1,,
1485,Life Technologies Carlsbad_LFT,58302,Life Technologies Carlsbad,ThermalPowerPlant,1,,
1486,Taylor Farms Salinas_TLR,58303,Taylor Farms Salinas,ThermalPowerPlant,1,,
1487,Kingsburg Solar_1,58304,Kingsburg Solar,RenewablePowerPlant,1,,
1488,Kingsburg Solar_2,58304,Kingsburg Solar,RenewablePowerPlant,2,,
1489,Kingsburg Solar_3,58304,Kingsburg Solar,RenewablePowerPlant,3,,
1490,Exeter Solar_1,58306,Exeter Solar,RenewablePowerPlant,1,,
1491,Exeter Solar_2,58306,Exeter Solar,RenewablePowerPlant,2,,
1492,Exeter Solar_3,58306,Exeter Solar,RenewablePowerPlant,3,,
1493,Ivanhoe Solar_1,58307,Ivanhoe Solar,RenewablePowerPlant,1,,
1494,Ivanhoe Solar_2,58307,Ivanhoe Solar,RenewablePowerPlant,2,,
1495,Ivanhoe Solar_3,58307,Ivanhoe Solar,RenewablePowerPlant,3,,
1496,Lindsay Solar_1,58308,Lindsay Solar,RenewablePowerPlant,1,,
1497,Lindsay Solar_3,58308,Lindsay Solar,RenewablePowerPlant,2,,
1498,Lindsay Solar_4,58308,Lindsay Solar,RenewablePowerPlant,3,,
1499,Porterville Solar_1,58309,Porterville Solar,RenewablePowerPlant,1,,
